,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),CXL.mem_P0Write,CXL.cache_P0hst->dv,DRAMRead,DRAMWrite,PMMREAD,PMMWrite,CXLRead,Read,Write,Memory
2026-01-14,17:59:23.753,  115.87,   85.82,    0.00,    0.00,,,,,  109.09,   78.60,    0.00,    0.00,,,,,  104.49,   75.11,    0.00,    0.00,,,,,  120.14,   90.27,    0.00,    0.00,,,,,  449.59,  329.80,    0.00,    0.00,  779.39,  135.16,   62.31,    0.00,    0.00,,,,,  128.75,   56.48,    0.00,    0.00,,,,,  136.79,   64.57,    0.00,    0.00,,,,,  128.03,   55.12,    0.00,    0.00,,,,,  528.73,  238.49,    0.00,    0.00,  767.22, 4373.50,    0.00,    978.32,    568.29,      0.00,      0.00,   8699.34,    978.32,    568.29,   1546.61
2026-01-14,17:59:24.753,  103.66,   79.16,    0.00,    0.00,,,,,  102.28,   76.62,    0.00,    0.00,,,,,   92.85,   68.59,    0.00,    0.00,,,,,  106.89,   82.58,    0.00,    0.00,,,,,  405.68,  306.95,    0.00,    0.00,  712.62,  116.35,   57.76,    0.00,    0.00,,,,,  117.52,   58.66,    0.00,    0.00,,,,,  123.98,   65.47,    0.00,    0.00,,,,,  111.49,   52.50,    0.00,    0.00,,,,,  469.35,  234.39,    0.00,    0.00,  703.74, 3263.05,    0.00,    875.03,    541.34,      0.00,      0.00,   5628.55,    875.03,    541.34,   1416.36
2026-01-14,17:59:25.753,  131.10,   89.30,    0.00,    0.00,,,,,  131.86,   88.91,    0.00,    0.00,,,,,  121.99,   80.40,    0.00,    0.00,,,,,  136.07,   94.50,    0.00,    0.00,,,,,  521.01,  353.11,    0.00,    0.00,  874.12,  108.05,   57.56,    0.00,    0.00,,,,,  108.24,   56.98,    0.00,    0.00,,,,,  115.09,   64.28,    0.00,    0.00,,,,,  102.74,   51.83,    0.00,    0.00,,,,,  434.12,  230.65,    0.00,    0.00,  664.77, 2835.73,    0.00,    955.14,    583.75,      0.00,      0.00,   3165.32,    955.14,    583.75,   1538.89
2026-01-14,17:59:26.753,  107.81,   80.01,    0.00,    0.00,,,,,  106.20,   78.36,    0.00,    0.00,,,,,   96.51,   69.93,    0.00,    0.00,,,,,  113.37,   85.86,    0.00,    0.00,,,,,  423.89,  314.17,    0.00,    0.00,  738.06,  121.48,   63.70,    0.00,    0.00,,,,,  116.81,   58.12,    0.00,    0.00,,,,,  126.86,   68.73,    0.00,    0.00,,,,,  115.10,   57.17,    0.00,    0.00,,,,,  480.25,  247.71,    0.00,    0.00,  727.96, 1445.89,    0.00,    904.13,    561.88,      0.00,      0.00,   4555.01,    904.13,    561.88,   1466.01
2026-01-14,17:59:27.753,  111.05,   82.50,    0.00,    0.00,,,,,  108.65,   79.53,    0.00,    0.00,,,,,   99.61,   71.86,    0.00,    0.00,,,,,  114.98,   86.63,    0.00,    0.00,,,,,  434.28,  320.52,    0.00,    0.00,  754.80,  157.65,   77.58,    0.00,    0.00,,,,,  155.49,   76.07,    0.00,    0.00,,,,,  162.66,   83.53,    0.00,    0.00,,,,,  152.45,   72.04,    0.00,    0.00,,,,,  628.25,  309.21,    0.00,    0.00,  937.46, 5807.52,    0.00,   1062.54,    629.73,      0.00,      0.00,   5731.60,   1062.54,    629.73,   1692.27
2026-01-14,17:59:28.754,  102.55,   78.33,    0.00,    0.00,,,,,  100.46,   75.60,    0.00,    0.00,,,,,   92.77,   69.15,    0.00,    0.00,,,,,  107.87,   83.76,    0.00,    0.00,,,,,  403.65,  306.85,    0.00,    0.00,  710.50,  152.98,   71.36,    0.00,    0.00,,,,,  143.39,   63.27,    0.00,    0.00,,,,,  151.62,   71.71,    0.00,    0.00,,,,,  145.22,   63.36,    0.00,    0.00,,,,,  593.21,  269.70,    0.00,    0.00,  862.90, 6322.49,    0.00,    996.86,    576.55,      0.00,      0.00,   8106.37,    996.86,    576.55,   1573.41
2026-01-14,17:59:29.753,  132.21,   86.99,    0.00,    0.00,,,,,  131.47,   85.63,    0.00,    0.00,,,,,  121.97,   77.41,    0.00,    0.00,,,,,  137.18,   92.23,    0.00,    0.00,,,,,  522.83,  342.26,    0.00,    0.00,  865.10,  171.11,   71.86,    0.00,    0.00,,,,,  170.23,   72.66,    0.00,    0.00,,,,,  176.05,   78.96,    0.00,    0.00,,,,,  167.86,   67.97,    0.00,    0.00,,,,,  685.24,  291.45,    0.00,    0.00,  976.69, 6572.03,    0.00,   1208.08,    633.71,      0.00,      0.00,  10322.43,   1208.08,    633.71,   1841.78
2026-01-14,17:59:30.753,  108.51,   81.23,    0.00,    0.00,,,,,  106.85,   78.88,    0.00,    0.00,,,,,   98.19,   71.38,    0.00,    0.00,,,,,  112.94,   85.82,    0.00,    0.00,,,,,  426.48,  317.31,    0.00,    0.00,  743.80,  149.38,   63.28,    0.00,    0.00,,,,,  148.15,   63.63,    0.00,    0.00,,,,,  153.31,   69.12,    0.00,    0.00,,,,,  146.35,   59.88,    0.00,    0.00,,,,,  597.19,  255.92,    0.00,    0.00,  853.11, 6061.00,    0.00,   1023.67,    573.24,      0.00,      0.00,   9512.65,   1023.67,    573.24,   1596.91
2026-01-14,17:59:31.753,   58.24,   25.92,    0.00,    0.00,,,,,   57.76,   25.48,    0.00,    0.00,,,,,   57.50,   25.20,    0.00,    0.00,,,,,   57.94,   25.68,    0.00,    0.00,,,,,  231.44,  102.29,    0.00,    0.00,  333.72,   97.19,   22.09,    0.00,    0.00,,,,,   96.41,   22.29,    0.00,    0.00,,,,,   96.34,   21.75,    0.00,    0.00,,,,,   97.68,   22.19,    0.00,    0.00,,,,,  387.62,   88.32,    0.00,    0.00,  475.94, 5223.31,    0.00,    619.05,    190.60,      0.00,      0.00,  11104.40,    619.05,    190.60,    809.66
2026-01-14,17:59:32.753,   40.41,   19.94,    0.00,    0.00,,,,,   39.92,   19.44,    0.00,    0.00,,,,,   39.50,   19.07,    0.00,    0.00,,,,,   39.93,   19.59,    0.00,    0.00,,,,,  159.76,   78.04,    0.00,    0.00,  237.80,  161.75,   84.22,    0.00,    0.00,,,,,  161.50,   84.62,    0.00,    0.00,,,,,  160.54,   83.76,    0.00,    0.00,,,,,  161.85,   84.21,    0.00,    0.00,,,,,  645.64,  336.80,    0.00,    0.00,  982.44, 4959.95,    0.00,    805.40,    414.84,      0.00,      0.00,  11446.45,    805.40,    414.84,   1220.24
2026-01-14,17:59:33.753,   60.89,   29.73,    0.00,    0.00,,,,,   60.43,   29.27,    0.00,    0.00,,,,,   60.18,   29.07,    0.00,    0.00,,,,,   60.53,   29.46,    0.00,    0.00,,,,,  242.02,  117.52,    0.00,    0.00,  359.55,   95.86,   24.20,    0.00,    0.00,,,,,   95.39,   24.29,    0.00,    0.00,,,,,   94.78,   23.77,    0.00,    0.00,,,,,   95.99,   24.18,    0.00,    0.00,,,,,  382.03,   96.45,    0.00,    0.00,  478.48, 4399.14,    0.00,    624.06,    213.97,      0.00,      0.00,  10470.26,    624.06,    213.97,    838.03
2026-01-14,17:59:34.753,   38.11,   19.03,    0.00,    0.00,,,,,   37.52,   18.54,    0.00,    0.00,,,,,   37.40,   18.37,    0.00,    0.00,,,,,   37.74,   18.74,    0.00,    0.00,,,,,  150.78,   74.68,    0.00,    0.00,  225.45,   78.08,   20.62,    0.00,    0.00,,,,,   77.57,   21.03,    0.00,    0.00,,,,,   77.16,   20.35,    0.00,    0.00,,,,,   78.28,   20.72,    0.00,    0.00,,,,,  311.10,   82.72,    0.00,    0.00,  393.82, 3694.87,    0.00,    461.87,    157.40,      0.00,      0.00,   9980.10,    461.87,    157.40,    619.27
2026-01-14,17:59:35.754,   47.42,   21.04,    0.00,    0.00,,,,,   46.83,   20.45,    0.00,    0.00,,,,,   46.55,   20.24,    0.00,    0.00,,,,,   47.01,   20.71,    0.00,    0.00,,,,,  187.81,   82.44,    0.00,    0.00,  270.25,   65.53,   20.39,    0.00,    0.00,,,,,   64.85,   20.64,    0.00,    0.00,,,,,   64.33,   20.20,    0.00,    0.00,,,,,   65.50,   20.39,    0.00,    0.00,,,,,  260.21,   81.62,    0.00,    0.00,  341.83, 6401.26,    0.00,    448.03,    164.06,      0.00,      0.00,  11055.00,    448.03,    164.06,    612.09
2026-01-14,17:59:36.754,  220.61,  140.04,    0.00,    0.00,,,,,  216.70,  135.47,    0.00,    0.00,,,,,  210.34,  130.22,    0.00,    0.00,,,,,  224.75,  143.86,    0.00,    0.00,,,,,  872.40,  549.59,    0.00,    0.00, 1421.99,  232.44,   70.93,    0.00,    0.00,,,,,  230.12,   69.74,    0.00,    0.00,,,,,  235.68,   75.39,    0.00,    0.00,,,,,  227.87,   65.97,    0.00,    0.00,,,,,  926.12,  282.02,    0.00,    0.00, 1208.14, 7345.89,    0.00,   1798.52,    831.61,      0.00,      0.00,  12797.02,   1798.52,    831.61,   2630.13
2026-01-14,17:59:37.771,  186.29,  132.79,    0.00,    0.00,,,,,  183.64,  129.87,    0.00,    0.00,,,,,  172.44,  120.02,    0.00,    0.00,,,,,  190.55,  136.94,    0.00,    0.00,,,,,  732.91,  519.63,    0.00,    0.00, 1252.54,  237.58,  119.65,    0.00,    0.00,,,,,  237.94,  121.58,    0.00,    0.00,,,,,  243.95,  127.60,    0.00,    0.00,,,,,  233.76,  115.57,    0.00,    0.00,,,,,  953.24,  484.40,    0.00,    0.00, 1437.64, 7809.71,    0.00,   1686.14,   1004.03,      0.00,      0.00,  13333.76,   1686.14,   1004.03,   2690.18
2026-01-14,17:59:38.756,  137.20,  106.01,    0.00,    0.00,,,,,  134.77,  103.33,    0.00,    0.00,,,,,  123.59,   93.61,    0.00,    0.00,,,,,  143.70,  112.18,    0.00,    0.00,,,,,  539.26,  415.14,    0.00,    0.00,  954.39,  257.97,  127.92,    0.00,    0.00,,,,,  261.05,  130.97,    0.00,    0.00,,,,,  268.44,  139.15,    0.00,    0.00,,,,,  253.60,  122.55,    0.00,    0.00,,,,, 1041.06,  520.60,    0.00,    0.00, 1561.66,10110.36,    0.00,   1580.32,    935.73,      0.00,      0.00,  12864.93,   1580.32,    935.73,   2516.05
2026-01-14,17:59:39.756,  173.70,  117.62,    0.00,    0.00,,,,,  173.68,  117.08,    0.00,    0.00,,,,,  162.36,  106.98,    0.00,    0.00,,,,,  181.28,  124.71,    0.00,    0.00,,,,,  691.02,  466.39,    0.00,    0.00, 1157.41,  178.47,   74.72,    0.00,    0.00,,,,,  183.22,   79.45,    0.00,    0.00,,,,,  191.10,   87.93,    0.00,    0.00,,,,,  175.01,   70.14,    0.00,    0.00,,,,,  727.79,  312.23,    0.00,    0.00, 1040.02,10525.04,    0.00,   1418.82,    778.62,      0.00,      0.00,  12953.85,   1418.82,    778.62,   2197.44
2026-01-14,17:59:40.756,  149.17,  113.23,    0.00,    0.00,,,,,  149.94,  113.88,    0.00,    0.00,,,,,  138.06,  103.34,    0.00,    0.00,,,,,  157.97,  121.39,    0.00,    0.00,,,,,  595.14,  451.84,    0.00,    0.00, 1046.98,  187.56,   80.09,    0.00,    0.00,,,,,  179.65,   73.35,    0.00,    0.00,,,,,  191.15,   85.14,    0.00,    0.00,,,,,  179.62,   71.28,    0.00,    0.00,,,,,  737.98,  309.85,    0.00,    0.00, 1047.84,10367.97,    0.00,   1333.13,    761.69,      0.00,      0.00,  13008.88,   1333.13,    761.69,   2094.82
2026-01-14,17:59:41.757,  153.92,  118.96,    0.00,    0.00,,,,,  152.71,  117.12,    0.00,    0.00,,,,,  142.42,  108.06,    0.00,    0.00,,,,,  161.74,  126.15,    0.00,    0.00,,,,,  610.79,  470.29,    0.00,    0.00, 1081.08,  257.05,   74.36,    0.00,    0.00,,,,,  267.31,   84.38,    0.00,    0.00,,,,,  272.60,   90.39,    0.00,    0.00,,,,,  255.33,   71.81,    0.00,    0.00,,,,, 1052.30,  320.94,    0.00,    0.00, 1373.24, 9509.38,    0.00,   1663.09,    791.23,      0.00,      0.00,  13096.92,   1663.09,    791.23,   2454.31
2026-01-14,17:59:42.758,  126.08,  100.56,    0.00,    0.00,,,,,  126.78,  100.12,    0.00,    0.00,,,,,  117.42,   91.89,    0.00,    0.00,,,,,  135.01,  108.77,    0.00,    0.00,,,,,  505.29,  401.35,    0.00,    0.00,  906.64,  160.43,   70.97,    0.00,    0.00,,,,,  166.74,   77.73,    0.00,    0.00,,,,,  172.74,   84.41,    0.00,    0.00,,,,,  157.82,   67.34,    0.00,    0.00,,,,,  657.73,  300.45,    0.00,    0.00,  958.19, 9109.53,    0.00,   1163.02,    701.80,      0.00,      0.00,  12559.11,   1163.02,    701.80,   1864.82
2026-01-14,17:59:43.758,  123.04,   96.30,    0.00,    0.00,,,,,  126.10,   98.36,    0.00,    0.00,,,,,  115.37,   88.70,    0.00,    0.00,,,,,  132.23,  104.81,    0.00,    0.00,,,,,  496.74,  388.17,    0.00,    0.00,  884.91,  200.85,  107.90,    0.00,    0.00,,,,,  197.01,  105.15,    0.00,    0.00,,,,,  206.03,  114.81,    0.00,    0.00,,,,,  194.44,  100.83,    0.00,    0.00,,,,,  798.33,  428.68,    0.00,    0.00, 1227.01, 7222.49,    0.00,   1295.07,    816.85,      0.00,      0.00,  12379.61,   1295.07,    816.85,   2111.92
2026-01-14,17:59:44.758,  137.87,  102.62,    0.00,    0.00,,,,,  143.05,  106.64,    0.00,    0.00,,,,,  130.83,   95.63,    0.00,    0.00,,,,,  147.80,  111.76,    0.00,    0.00,,,,,  559.54,  416.65,    0.00,    0.00,  976.19,  155.93,   72.26,    0.00,    0.00,,,,,  159.07,   75.16,    0.00,    0.00,,,,,  166.56,   83.62,    0.00,    0.00,,,,,  152.73,   67.69,    0.00,    0.00,,,,,  634.29,  298.73,    0.00,    0.00,  933.03, 6641.15,    0.00,   1193.84,    715.38,      0.00,      0.00,  12595.99,   1193.84,    715.38,   1909.22
2026-01-14,17:59:45.761,  311.01,  102.04,    0.00,    0.00,,,,,  313.47,  104.04,    0.00,    0.00,,,,,  301.72,   93.26,    0.00,    0.00,,,,,  318.66,  109.18,    0.00,    0.00,,,,, 1244.87,  408.52,    0.00,    0.00, 1653.39,  164.10,   79.01,    0.00,    0.00,,,,,  160.06,   74.75,    0.00,    0.00,,,,,  169.03,   84.66,    0.00,    0.00,,,,,  159.99,   73.31,    0.00,    0.00,,,,,  653.17,  311.73,    0.00,    0.00,  964.90, 5604.67,    0.00,   1898.04,    720.25,      0.00,      0.00,  12899.72,   1898.04,    720.25,   2618.29
2026-01-14,17:59:46.768,  334.68,   54.10,    0.00,    0.00,,,,,  333.53,   52.95,    0.00,    0.00,,,,,  332.33,   51.86,    0.00,    0.00,,,,,  335.60,   54.85,    0.00,    0.00,,,,, 1336.14,  213.76,    0.00,    0.00, 1549.90,  105.80,   29.99,    0.00,    0.00,,,,,  103.82,   28.42,    0.00,    0.00,,,,,  104.59,   29.24,    0.00,    0.00,,,,,  104.03,   28.03,    0.00,    0.00,,,,,  418.23,  115.68,    0.00,    0.00,  533.91, 5025.98,    0.00,   1754.37,    329.44,      0.00,      0.00,  12982.09,   1754.37,    329.44,   2083.82
2026-01-14,17:59:47.769,   43.55,   20.87,    0.00,    0.00,,,,,   42.75,   20.28,    0.00,    0.00,,,,,   42.54,   20.01,    0.00,    0.00,,,,,   43.18,   20.58,    0.00,    0.00,,,,,  172.01,   81.73,    0.00,    0.00,  253.74,   51.57,   16.92,    0.00,    0.00,,,,,   51.47,   16.97,    0.00,    0.00,,,,,   50.91,   16.45,    0.00,    0.00,,,,,   51.74,   16.70,    0.00,    0.00,,,,,  205.69,   67.05,    0.00,    0.00,  272.74, 4862.99,    0.00,    377.70,    148.79,      0.00,      0.00,   7550.40,    377.70,    148.79,    526.49
2026-01-14,17:59:48.769,   46.59,   21.88,    0.00,    0.00,,,,,   45.77,   21.39,    0.00,    0.00,,,,,   45.61,   21.19,    0.00,    0.00,,,,,   46.31,   21.68,    0.00,    0.00,,,,,  184.29,   86.15,    0.00,    0.00,  270.43,   63.84,   21.97,    0.00,    0.00,,,,,   64.02,   22.40,    0.00,    0.00,,,,,   63.38,   21.80,    0.00,    0.00,,,,,   63.91,   22.03,    0.00,    0.00,,,,,  255.15,   88.21,    0.00,    0.00,  343.36, 5803.10,    0.00,    439.44,    174.36,      0.00,      0.00,  11466.30,    439.44,    174.36,    613.79
2026-01-14,17:59:49.775,   45.18,   22.27,    0.00,    0.00,,,,,   44.48,   21.63,    0.00,    0.00,,,,,   44.31,   21.43,    0.00,    0.00,,,,,   44.81,   22.05,    0.00,    0.00,,,,,  178.78,   87.38,    0.00,    0.00,  266.16,   77.15,   19.64,    0.00,    0.00,,,,,   77.35,   20.13,    0.00,    0.00,,,,,   76.76,   19.51,    0.00,    0.00,,,,,   77.43,   19.71,    0.00,    0.00,,,,,  308.69,   78.99,    0.00,    0.00,  387.69, 6072.10,    0.00,    487.48,    166.37,      0.00,      0.00,  12574.79,    487.48,    166.37,    653.85
2026-01-14,17:59:50.779,   39.79,   20.08,    0.00,    0.00,,,,,   39.13,   19.49,    0.00,    0.00,,,,,   38.96,   19.33,    0.00,    0.00,,,,,   39.58,   19.91,    0.00,    0.00,,,,,  157.45,   78.81,    0.00,    0.00,  236.26,   73.94,   19.47,    0.00,    0.00,,,,,   74.22,   19.86,    0.00,    0.00,,,,,   73.74,   19.34,    0.00,    0.00,,,,,   74.40,   19.70,    0.00,    0.00,,,,,  296.29,   78.37,    0.00,    0.00,  374.66, 7092.25,    0.00,    453.74,    157.19,      0.00,      0.00,  11073.53,    453.74,    157.19,    610.92
2026-01-14,17:59:51.787,  203.31,  129.27,    0.00,    0.00,,,,,  202.50,  127.58,    0.00,    0.00,,,,,  197.28,  123.81,    0.00,    0.00,,,,,  207.79,  133.32,    0.00,    0.00,,,,,  810.87,  513.99,    0.00,    0.00, 1324.86,  160.01,   60.67,    0.00,    0.00,,,,,  160.62,   60.81,    0.00,    0.00,,,,,  164.05,   65.13,    0.00,    0.00,,,,,  157.62,   57.18,    0.00,    0.00,,,,,  642.29,  243.80,    0.00,    0.00,  886.09, 6507.05,    0.00,   1453.17,    757.78,      0.00,      0.00,  11434.58,   1453.17,    757.78,   2210.95
2026-01-14,17:59:52.771,  172.79,  135.03,    0.00,    0.00,,,,,  169.42,  130.68,    0.00,    0.00,,,,,  160.08,  123.72,    0.00,    0.00,,,,,  180.12,  142.30,    0.00,    0.00,,,,,  682.40,  531.74,    0.00,    0.00, 1214.14,  179.59,   83.78,    0.00,    0.00,,,,,  181.13,   85.35,    0.00,    0.00,,,,,  191.50,   96.53,    0.00,    0.00,,,,,  175.00,   78.17,    0.00,    0.00,,,,,  727.22,  343.82,    0.00,    0.00, 1071.05, 4596.44,    0.00,   1409.63,    875.56,      0.00,      0.00,   8592.17,   1409.63,    875.56,   2285.18
2026-01-14,17:59:53.771,  217.32,  137.25,    0.00,    0.00,,,,,  205.17,  124.40,    0.00,    0.00,,,,,  199.88,  121.46,    0.00,    0.00,,,,,  223.32,  143.25,    0.00,    0.00,,,,,  845.68,  526.36,    0.00,    0.00, 1372.04,  188.20,  105.92,    0.00,    0.00,,,,,  199.89,  116.42,    0.00,    0.00,,,,,  208.15,  125.74,    0.00,    0.00,,,,,  185.71,  103.07,    0.00,    0.00,,,,,  781.94,  451.14,    0.00,    0.00, 1233.08, 1013.26,    0.00,   1627.62,    977.50,      0.00,      0.00,   5867.81,   1627.62,    977.50,   2605.12
2026-01-14,17:59:54.771,  183.92,  143.29,    0.00,    0.00,,,,,  179.10,  136.82,    0.00,    0.00,,,,,  172.16,  132.24,    0.00,    0.00,,,,,  190.92,  150.10,    0.00,    0.00,,,,,  726.10,  562.44,    0.00,    0.00, 1288.55,  140.23,   81.00,    0.00,    0.00,,,,,  140.76,   80.86,    0.00,    0.00,,,,,  150.46,   90.77,    0.00,    0.00,,,,,  134.91,   74.23,    0.00,    0.00,,,,,  566.36,  326.86,    0.00,    0.00,  893.22,  958.01,    0.00,   1292.46,    889.30,      0.00,      0.00,   1753.25,   1292.46,    889.30,   2181.77
2026-01-14,17:59:55.771,  158.06,  127.22,    0.00,    0.00,,,,,  158.75,  125.92,    0.00,    0.00,,,,,  148.68,  118.40,    0.00,    0.00,,,,,  165.75,  134.53,    0.00,    0.00,,,,,  631.23,  506.07,    0.00,    0.00, 1137.30,  145.26,   78.84,    0.00,    0.00,,,,,  150.58,   82.77,    0.00,    0.00,,,,,  160.92,   93.39,    0.00,    0.00,,,,,  143.03,   75.04,    0.00,    0.00,,,,,  599.79,  330.04,    0.00,    0.00,  929.83, 1258.35,    0.00,   1231.02,    836.11,      0.00,      0.00,   1687.37,   1231.02,    836.11,   2067.13
2026-01-14,17:59:56.771,  174.60,  137.03,    0.00,    0.00,,,,,  172.24,  133.71,    0.00,    0.00,,,,,  162.96,  126.71,    0.00,    0.00,,,,,  183.16,  145.15,    0.00,    0.00,,,,,  692.96,  542.60,    0.00,    0.00, 1235.56,  159.79,   74.04,    0.00,    0.00,,,,,  164.17,   76.93,    0.00,    0.00,,,,,  173.90,   86.91,    0.00,    0.00,,,,,  155.53,   68.77,    0.00,    0.00,,,,,  653.39,  306.66,    0.00,    0.00,  960.05,  776.26,    0.00,   1346.36,    849.25,      0.00,      0.00,    770.88,   1346.36,    849.25,   2195.61
2026-01-14,17:59:57.771,  160.52,  123.88,    0.00,    0.00,,,,,  162.69,  125.08,    0.00,    0.00,,,,,  151.48,  116.41,    0.00,    0.00,,,,,  169.34,  132.65,    0.00,    0.00,,,,,  644.03,  498.03,    0.00,    0.00, 1142.06,  200.64,   91.28,    0.00,    0.00,,,,,  201.84,   92.44,    0.00,    0.00,,,,,  210.43,  101.89,    0.00,    0.00,,,,,  195.53,   84.77,    0.00,    0.00,,,,,  808.45,  370.38,    0.00,    0.00, 1178.83, 6259.54,    0.00,   1452.48,    868.41,      0.00,      0.00,   9089.33,   1452.48,    868.41,   2320.89
2026-01-14,17:59:58.770,  169.77,  134.50,    0.00,    0.00,,,,,  171.46,  134.42,    0.00,    0.00,,,,,  162.45,  128.50,    0.00,    0.00,,,,,  179.41,  143.36,    0.00,    0.00,,,,,  683.09,  540.77,    0.00,    0.00, 1223.85,  200.03,  104.59,    0.00,    0.00,,,,,  200.47,  103.87,    0.00,    0.00,,,,,  211.27,  115.23,    0.00,    0.00,,,,,  193.48,   96.82,    0.00,    0.00,,,,,  805.26,  420.51,    0.00,    0.00, 1225.77, 7143.09,    0.00,   1488.34,    961.28,      0.00,      0.00,   9997.13,   1488.34,    961.28,   2449.62
2026-01-14,17:59:59.771,  164.12,  129.26,    0.00,    0.00,,,,,  159.94,  123.50,    0.00,    0.00,,,,,  152.35,  118.55,    0.00,    0.00,,,,,  172.53,  136.83,    0.00,    0.00,,,,,  648.94,  508.14,    0.00,    0.00, 1157.08,  181.58,   82.82,    0.00,    0.00,,,,,  185.58,   87.63,    0.00,    0.00,,,,,  193.54,   96.17,    0.00,    0.00,,,,,  177.59,   77.49,    0.00,    0.00,,,,,  738.29,  344.11,    0.00,    0.00, 1082.40, 6274.87,    0.00,   1387.24,    852.25,      0.00,      0.00,   9424.54,   1387.24,    852.25,   2239.48
2026-01-14,18:00:00.771,  162.58,  129.82,    0.00,    0.00,,,,,  156.58,  122.45,    0.00,    0.00,,,,,  149.00,  117.45,    0.00,    0.00,,,,,  168.73,  135.55,    0.00,    0.00,,,,,  636.89,  505.27,    0.00,    0.00, 1142.17,  202.03,   90.47,    0.00,    0.00,,,,,  200.97,   89.39,    0.00,    0.00,,,,,  210.16,   98.84,    0.00,    0.00,,,,,  194.84,   81.82,    0.00,    0.00,,,,,  808.00,  360.51,    0.00,    0.00, 1168.51, 6474.73,    0.00,   1444.89,    865.78,      0.00,      0.00,   9385.04,   1444.89,    865.78,   2310.67
2026-01-14,18:00:01.771,   96.21,   68.17,    0.00,    0.00,,,,,   92.67,   64.43,    0.00,    0.00,,,,,   90.64,   63.24,    0.00,    0.00,,,,,   97.72,   69.56,    0.00,    0.00,,,,,  377.24,  265.40,    0.00,    0.00,  642.64,  118.17,   42.47,    0.00,    0.00,,,,,  121.06,   45.81,    0.00,    0.00,,,,,  122.67,   47.69,    0.00,    0.00,,,,,  117.40,   41.28,    0.00,    0.00,,,,,  479.31,  177.25,    0.00,    0.00,  656.55, 8103.91,    0.00,    856.55,    442.64,      0.00,      0.00,  10516.83,    856.55,    442.64,   1299.19
2026-01-14,18:00:02.772,   43.67,   20.61,    0.00,    0.00,,,,,   43.26,   20.09,    0.00,    0.00,,,,,   43.04,   19.85,    0.00,    0.00,,,,,   43.40,   20.36,    0.00,    0.00,,,,,  173.36,   80.90,    0.00,    0.00,  254.27,   71.93,   19.55,    0.00,    0.00,,,,,   71.31,   19.98,    0.00,    0.00,,,,,   70.93,   19.53,    0.00,    0.00,,,,,   72.16,   19.80,    0.00,    0.00,,,,,  286.34,   78.86,    0.00,    0.00,  365.21, 5542.95,    0.00,    459.71,    159.76,      0.00,      0.00,   8890.16,    459.71,    159.76,    619.47
2026-01-14,18:00:03.791,   55.27,   27.91,    0.00,    0.00,,,,,   54.63,   27.28,    0.00,    0.00,,,,,   54.31,   27.00,    0.00,    0.00,,,,,   54.90,   27.62,    0.00,    0.00,,,,,  219.11,  109.81,    0.00,    0.00,  328.92,  122.93,   50.60,    0.00,    0.00,,,,,  122.02,   50.90,    0.00,    0.00,,,,,  121.30,   50.34,    0.00,    0.00,,,,,  123.27,   50.78,    0.00,    0.00,,,,,  489.51,  202.62,    0.00,    0.00,  692.13, 6802.93,    0.00,    708.62,    312.44,      0.00,      0.00,  13045.02,    708.62,    312.44,   1021.06
